App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
BD Sports Box & TV,FAMILY,4.2,5,3.3,500,Free,0,Everyone,Entertainment,"April 13, 2018",4.0.3 and up
BTK-FH Online Campus,FAMILY,,1,3.3,500,Free,0,Everyone,Education,"November 7, 2016",4.0.3 and up
Alex Fuel Calculator for EK,TOOLS,4.9,19,3.3,500,Free,0,Everyone,Tools,"June 15, 2018",2.1 and up
Spine- The dating app,DATING,5.0,5,9.3,500,Free,0,Teen,Dating,"July 14, 2018",4.0.3 and up
White Classic Petite Watch Theme for DW,LIFESTYLE,,2,3.0,500,Free,0,Everyone,Lifestyle,"July 24, 2018",4.0 and up
Qu'est ce qui est jaune et qui attend ?,FAMILY,,10,3.0,500,Free,0,Everyone,Entertainment,"July 13, 2017",4.4 and up
DW Cleaner,TOOLS,,7,3.0,500,Free,0,Everyone,Tools,"August 5, 2018",4.0 and up
B. R. Ambedkar Jayanti SMS,PERSONALIZATION,,0,3.0,500,Free,0,Everyone,Personalization,"March 19, 2018",4.0.3 and up
O Céu e o Inferno,BOOKS_AND_REFERENCE,,14,0.736328125,500,Paid,$0.99,Everyone,Books & Reference,"October 7, 2013",1.6 and up
Tricky Bike Stunt Rider DX,FAMILY,4.4,16,45.0,500,Free,0,Everyone,Simulation;Education,"July 29, 2018",4.0 and up
AP Themes for Kustom/KLWP,PERSONALIZATION,3.6,5,45.0,500,Paid,$1.49,Everyone,Personalization,"September 1, 2017",4.4 and up
CX North America,BUSINESS,3.9,10,55.0,500,Free,0,Everyone,Business,"March 14, 2018",4.0 and up
Brexit EU,FAMILY,4.4,7,7.5,500,Free,0,Everyone,Casual,"March 10, 2016",2.3 and up
Selfie With Champion AJ Style,PHOTOGRAPHY,5.0,2,7.5,500,Free,0,Everyone,Photography,"January 8, 2018",3.2 and up
ProGrade BT,TOOLS,,0,46.0,500,Free,0,Everyone,Tools,"April 27, 2018",4.3 and up
Ag Valley Cooperative,BUSINESS,5.0,6,74.0,500,Free,0,Everyone,Business,"June 26, 2017",4.0 and up
Kovax Europe B.V.,BUSINESS,,17,96.0,500,Free,0,Everyone,Business,"September 10, 2017",4.0.3 and up
Neon Blue Gaming Wallpaper&Theme fo Lenovo K8 Note,BUSINESS,4.6,7,2.0,500,Free,0,Everyone,Business,"August 24, 2017",2.3.3 and up
CK Multimedia - Gaming Accessories,SHOPPING,4.7,10,2.0,500,Free,0,Everyone,Shopping,"February 3, 2017",3.0 and up
Chat Click - Dating Search,DATING,,4,3.8,500,Free,0,Mature 17+,Dating,"July 11, 2018",3.0 and up
Endurance Lifestyle,EVENTS,4.6,7,3.8,500,Free,0,Teen,Events,"July 10, 2017",4.2 and up
Yazdani Cd Center EllahAbad Official App,FAMILY,5.0,8,3.8,500,Free,0,Everyone,Entertainment,"January 12, 2018",4.0 and up
Virtual Eye AI,TOOLS,4.4,26,3.8,500,Free,0,Everyone,Tools,"May 27, 2018",4.0 and up
"AY Recorder - Screen Recorder, Live, Video Editor",TOOLS,4.3,12,3.8,500,Free,0,Everyone,Tools,"May 15, 2017",5.0 and up
Victoria EC,TOOLS,5.0,5,3.8,500,Free,0,Everyone,Tools,"March 30, 2018",2.3.3 and up
Égalité et Réconciliation,NEWS_AND_MAGAZINES,4.9,58,3.8,500,Paid,$2.99,Everyone,News & Magazines,"May 26, 2018",5.0 and up
Design innovation CD Cassette,LIFESTYLE,,5,8.3,500,Free,0,Everyone,Lifestyle,"February 6, 2017",2.3 and up
Theme fo Oppo A30 Wallpaper & Icon,BUSINESS,,7,1.3,500,Free,0,Everyone,Business,"August 18, 2017",2.3.3 and up
Bazar.af,SHOPPING,4.7,13,1.3,500,Free,0,Everyone,Shopping,"July 7, 2017",4.0 and up
CQ-Alert,COMMUNICATION,,3,8.1,500,Free,0,Everyone,Communication,"November 28, 2016",4.0 and up
Top Puzzles Volvo FH Trucks,FAMILY,,4,8.1,500,Free,0,Teen,Puzzle,"November 20, 2016",4.0 and up
AK-47 Assult Rifle: Gun Shooting Simulator Game,GAME,,1,5.8,500,Free,0,Everyone,Action,"May 17, 2018",4.0.3 and up
CD CHOICE TUBE,FAMILY,5.0,10,5.8,500,Free,0,Everyone,Entertainment,"July 23, 2017",4.1 and up
CY Digital Net,SHOPPING,4.7,3,5.8,500,Free,0,Everyone,Shopping,"August 1, 2017",4.0 and up
CP Connect 2.0,PRODUCTIVITY,,0,5.8,500,Free,0,Everyone,Productivity,"August 17, 2017",4.0.3 and up
HD Jigsaw Volvo FH Trucks,FAMILY,,2,7.6,500,Free,0,Teen,Puzzle,"November 29, 2016",4.0 and up
Calculator CM,TOOLS,4.4,8,1.8,500,Free,0,Everyone,Tools,"March 9, 2015",2.3 and up
IP address BW,PRODUCTIVITY,,7,1.8,500,Free,0,Everyone,Productivity,"November 20, 2014",2.2 and up
Deaf - Hearing chat device H,COMMUNICATION,4.4,9,0.0498046875,500,Paid,$3.99,Everyone,Communication,"February 8, 2017",2.2 and up
Mobilight-BM,FINANCE,4.8,6,6.2,500,Free,0,Everyone,Finance,"August 3, 2018",4.0.3 and up
BZ Delivery,SHOPPING,,1,6.2,500,Free,0,Everyone,Shopping,"January 15, 2018",4.0.3 and up
Ek Vote,PRODUCTIVITY,5.0,43,6.2,500,Free,0,Everyone,Productivity,"November 7, 2017",4.0.3 and up
SUMMER SONIC app,EVENTS,5.0,4,61.0,500,Free,0,Everyone,Events,"July 24, 2018",4.4 and up
BL PowerPoint Remote,TOOLS,4.3,33,1.0,500,Paid,$3.99,Everyone,Tools,"February 25, 2015",2.3 and up
WISE- MOBILE PORTAL,TOOLS,,3,1.0,500,Free,0,Everyone,Tools,"July 30, 2015",2.2 and up
CD - Teach me ABC English L1,FAMILY,,2,63.0,500,Free,0,Everyone,Education,"June 18, 2017",4.0 and up
Florida Cooling Supply HVAC,PRODUCTIVITY,4.2,6,43.0,500,Free,0,Everyone,Productivity,"July 27, 2018",4.4 and up
Navi Radiography Pro,MEDICAL,4.7,11,100.0,500,Paid,$15.99,Everyone,Medical,"January 14, 2018",4.0.3 and up
Financial Calculator BA Chien.,FINANCE,4.2,23,0.931640625,500,Paid,$3.99,Everyone,Finance,"December 14, 2016",3.0 and up
Pinkalicious Party,FAMILY,3.0,2,82.0,500,Paid,$2.99,Everyone,Educational;Creativity,"June 25, 2018",4.1 and up
FH Calculator,HEALTH_AND_FITNESS,,9,0.96875,500,Free,0,Everyone,Health & Fitness,"June 4, 2015",4.0 and up
AG EMS Tour,FAMILY,,3,62.0,500,Free,0,Everyone,Entertainment,"May 5, 2017",4.0 and up
Wireless BP,MEDICAL,1.8,30,0.8662109375,500,Free,0,Everyone,Medical,"May 27, 2016",4.3 and up
DS Connector 2.0,TOOLS,2.6,5,0.62109375,500,Free,0,Everyone,Tools,"March 23, 2018",4.2 and up
Dialer theme G Black Gold,PERSONALIZATION,4.2,33,0.8369140625,500,Paid,$1.49,Everyone,Personalization,"January 1, 2016",4.0 and up
GO Contacts EX Black & Grey,PERSONALIZATION,3.7,21,0.3671875,500,Paid,$0.99,Everyone,Personalization,"September 24, 2013",1.6 and up
EU Council,COMMUNICATION,,7,19.0,"1,000",Free,0,Everyone,Communication,"July 4, 2018",4.4 and up
FindLoving,DATING,3.8,24,19.0,"1,000",Free,0,Mature 17+,Dating,"August 2, 2018",4.0 and up
BG BRIDAL GALLERY,LIFESTYLE,4.6,17,19.0,"1,000",Free,0,Everyone,Lifestyle,"June 27, 2018",4.4 and up
Bu Hangi Dizi ?,GAME,,14,19.0,"1,000",Free,0,Everyone,Trivia,"May 4, 2018",4.0.3 and up
Ohio State Fair 4-H,FAMILY,3.0,4,19.0,"1,000",Free,0,Everyone,Entertainment,"February 7, 2018",4.1 and up
Bo's Matching Game,FAMILY,,3,19.0,"1,000",Paid,$0.99,Everyone,Education;Brain Games,"December 28, 2017",4.0.3 and up
Little Eye Surgery Simulator - ER Doctor Game,FAMILY,4.4,12,19.0,"1,000",Free,0,Teen,Casual,"April 20, 2018",2.3 and up
Fr Ignacio Outreach,FAMILY,4.9,52,19.0,"1,000",Free,0,Everyone,Education,"January 19, 2018",4.4 and up
Diabetes & Diet Tracker,MEDICAL,4.6,395,19.0,"1,000",Paid,$9.99,Everyone,Medical,"July 16, 2018",5.0 and up
Diabetes & Diet Tracker,MEDICAL,4.6,395,19.0,"1,000",Paid,$9.99,Everyone,Medical,"July 16, 2018",5.0 and up
Nucleus Smart,MEDICAL,3.7,20,19.0,"1,000",Free,0,Everyone,Medical,"June 27, 2018",5.0 and up
To-U - free EV public charging,TRAVEL_AND_LOCAL,4.4,75,19.0,"1,000",Free,0,Everyone,Travel & Local,"May 23, 2018",4.1 and up
EV Calculator,TOOLS,4.9,85,19.0,"1,000",Free,0,Everyone,Tools,"July 5, 2018",4.1 and up
Jobs in Canada - Emplois au Canada,BUSINESS,5.0,2,14.0,"1,000",Free,0,Teen,Business,"August 5, 2018",4.2 and up
CP ToolBox,BUSINESS,4.6,70,14.0,"1,000",Free,0,Everyone,Business,"February 11, 2015",2.3.3 and up
Sat-Fi Voice,COMMUNICATION,3.4,37,14.0,"1,000",Free,0,Everyone,Communication,"November 21, 2014",2.2 and up
Transenger – Ts Dating and Chat for Free,DATING,3.6,8,14.0,"1,000",Free,0,Mature 17+,Dating,"July 29, 2018",4.4 and up
Transenger – Ts Dating and Chat for Free,DATING,3.6,8,14.0,"1,000",Free,0,Mature 17+,Dating,"July 29, 2018",4.4 and up
Soo Co-op Mobile Banking,FINANCE,4.5,159,14.0,"1,000",Free,0,Everyone,Finance,"September 12, 2017",4.0.3 and up
LEADS FA,FINANCE,,31,14.0,"1,000",Free,0,Everyone,Finance,"October 17, 2017",4.1 and up
Axe Man,GAME,3.7,53,14.0,"1,000",Free,0,Everyone,Adventure,"February 23, 2015",2.3.3 and up
Channel U,FAMILY,4.6,34,14.0,"1,000",Free,0,Everyone,Entertainment,"May 21, 2018",4.1 and up
Depths of Betrayal CE (Full),FAMILY,4.3,363,14.0,"1,000",Paid,$2.99,Everyone 10+,Casual,"August 19, 2013",2.3 and up
ERres- Emergency Medicine,MEDICAL,4.2,45,14.0,"1,000",Paid,$4.99,Everyone,Medical,"August 18, 2015",4.0 and up
InfantRisk Center HCP,MEDICAL,2.6,41,14.0,"1,000",Paid,$9.99,Everyone,Medical,"May 6, 2015",2.3.3 and up
tökr,MEDICAL,4.6,17,14.0,"1,000",Free,0,Everyone,Medical,"July 11, 2018",4.1 and up
All Types DP & Status Maker,PHOTOGRAPHY,4.5,16,14.0,"1,000",Free,0,Teen,Photography,"July 12, 2018",4.0.3 and up
Rugby AU,SPORTS,2.7,17,14.0,"1,000",Free,0,Everyone,Sports,"December 21, 2017",4.1 and up
Selfie DV,TOOLS,2.8,29,14.0,"1,000",Free,0,Everyone,Tools,"April 24, 2017",4.0.3 and up
P XPERIA Theme™ | INDIGO - Design For SONY 🎨,PERSONALIZATION,,12,14.0,"1,000",Free,0,Everyone,Personalization,"June 5, 2018",4.4 and up
Themes Volvo FH Trucks,PERSONALIZATION,,14,14.0,"1,000",Free,0,Teen,Personalization,"June 17, 2016",2.3.3 and up
BD Attendance,PRODUCTIVITY,4.8,93,14.0,"1,000",Free,0,Everyone,Productivity,"July 17, 2018",4.3 and up
DS-20000S,PRODUCTIVITY,1.8,12,14.0,"1,000",Free,0,Everyone,Productivity,"August 3, 2018",4.1 and up
Wind & Weather Meter for Ag,WEATHER,,3,14.0,"1,000",Free,0,Everyone,Weather,"March 14, 2016",4.3 and up
Movie Downloader Torrent : Az Torrent,VIDEO_PLAYERS,4.7,70,14.0,"1,000",Free,0,Everyone,Video Players & Editors,"July 7, 2018",4.1 and up
BC iptv player,VIDEO_PLAYERS,4.4,8,14.0,"1,000",Free,0,Everyone,Video Players & Editors,"October 12, 2017",4.0 and up
BT App,NEWS_AND_MAGAZINES,,24,14.0,"1,000",Free,0,Everyone,News & Magazines,"July 19, 2018",4.2 and up
AV MAX,LIFESTYLE,4.1,9,8.7,"1,000",Free,0,Everyone,Lifestyle,"July 18, 2018",4.1 and up
EH!,LIFESTYLE,4.6,10,8.7,"1,000",Free,0,Everyone,Lifestyle,"July 18, 2018",4.1 and up
Black Social,SOCIAL,4.6,22,8.7,"1,000",Free,0,Teen,Social,"August 5, 2018",4.3 and up
"Music for Youtube - Tube Music BG, Red+",VIDEO_PLAYERS,4.3,47,8.7,"1,000",Free,0,Teen,Video Players & Editors,"September 23, 2017",4.2 and up
CB Mobile Access,FINANCE,1.5,57,25.0,"1,000",Free,0,Everyone,Finance,"February 26, 2018",4.2 and up
G-REMOTE,HOUSE_AND_HOME,4.5,30,25.0,"1,000",Free,0,Everyone,House & Home,"August 1, 2018",4.0.3 and up
Sona - Nær við allastaðni,LIFESTYLE,4.2,31,25.0,"1,000",Free,0,Everyone,Lifestyle,"August 2, 2018",4.4 and up
Pino chess,FAMILY,4.8,61,25.0,"1,000",Free,0,Everyone,Casual;Brain Games,"January 26, 2017",4.0 and up
Park Limousine: Realistic Limo Parking Simulator,FAMILY,4.8,4,25.0,"1,000",Free,0,Everyone,Simulation,"July 20, 2018",4.0 and up
Eyewitness Travel Phrase Book,FAMILY,3.8,10,25.0,"1,000",Free,0,Everyone,Education,"July 28, 2017",4.1 and up
Open Heart Surgery Hospital ER: Crazy Doctor Sim,FAMILY,4.7,7,25.0,"1,000",Free,0,Teen,Casual,"April 5, 2018",4.1 and up
BURST Professionals,MEDICAL,4.5,11,25.0,"1,000",Free,0,Everyone,Medical,"January 17, 2018",4.2 and up
FG On-The-Go,TOOLS,4.9,55,25.0,"1,000",Free,0,Everyone,Tools,"June 29, 2018",4.1 and up
BI News,NEWS_AND_MAGAZINES,5.0,22,25.0,"1,000",Free,0,Everyone,News & Magazines,"June 10, 2018",4.1 and up
A & B Taxi,MAPS_AND_NAVIGATION,4.1,41,25.0,"1,000",Free,0,Everyone,Maps & Navigation,"July 4, 2018",4.0.3 and up
R Programming Tutorial,FAMILY,,5,2.8,"1,000",Free,0,Everyone,Education,"May 14, 2017",4.0.3 and up
Chat With Artificial Intelligence,FAMILY,3.2,32,2.8,"1,000",Free,0,Everyone,Entertainment,"May 10, 2018",4.0 and up
BG Cable TV,FAMILY,,5,2.8,"1,000",Free,0,Everyone,Entertainment,"February 25, 2018",4.1 and up
Ek Kahani Aisi Bhi Season 2 - The Horror Story,FAMILY,4.5,28,5.6,"1,000",Free,0,Teen,Entertainment,"July 20, 2018",5.0 and up
BG Advisor™,TOOLS,4.4,7,5.6,"1,000",Free,0,Everyone,Tools,"January 10, 2017",4.0.3 and up
Football-CB GO Clock Theme,PERSONALIZATION,4.7,26,5.6,"1,000",Free,0,Everyone,Personalization,"March 3, 2017",4.0.3 and up
Emmabodafestivalen,EVENTS,4.8,12,29.0,"1,000",Free,0,Everyone 10+,Events,"June 28, 2018",4.2 and up
FP Runner,GAME,3.7,38,29.0,"1,000",Free,0,Everyone,Arcade,"June 29, 2016",3.1 and up
DK Virtual Reality,FAMILY,3.7,42,29.0,"1,000",Free,0,Everyone,Books & Reference;Education,"March 13, 2018",5.0 and up
IKORO FH App Rosenheim,FAMILY,,22,29.0,"1,000",Free,0,Everyone,Education,"February 6, 2018",2.3.3 and up
CT Scan Viewer 3D,MEDICAL,4.2,6,29.0,"1,000",Free,0,Everyone,Medical,"June 20, 2018",2.3 and up
BZ Conferencing,TOOLS,4.7,7,29.0,"1,000",Free,0,Everyone,Tools,"June 27, 2018",4.1 and up
Bo's Dinnertime Story,FAMILY,4.3,6,33.0,"1,000",Paid,$2.49,Everyone,Education;Pretend Play,"December 25, 2017",4.0.3 and up
Multi Surgery Hospital Pro: Virtual Doctor ER Game,FAMILY,4.2,23,33.0,"1,000",Free,0,Teen,Casual,"April 3, 2018",4.1 and up
K-Rain BL,TOOLS,4.0,9,33.0,"1,000",Free,0,Everyone,Tools,"May 28, 2018",4.0 and up
bz Basellandschaftliche News,NEWS_AND_MAGAZINES,2.8,33,33.0,"1,000",Free,0,Everyone,News & Magazines,"June 6, 2018",5.0 and up
bz Basel News,NEWS_AND_MAGAZINES,2.2,23,33.0,"1,000",Free,0,Everyone,News & Magazines,"June 6, 2018",5.0 and up
Dr Bk Sachin bhai,LIFESTYLE,5.0,19,3.1,"1,000",Free,0,Everyone,Lifestyle,"December 7, 2017",4.1 and up
BK Suraj bhai,LIFESTYLE,4.6,9,3.1,"1,000",Free,0,Everyone,Lifestyle,"December 8, 2017",4.1 and up
Quiz DC,GAME,1.4,33,3.1,"1,000",Free,0,Everyone,Trivia,"December 25, 2017",4.1 and up
BU Calculator,FAMILY,4.6,69,3.1,"1,000",Free,0,Everyone,Education,"July 24, 2017",4.0.3 and up
ONEC DZ,FAMILY,,40,3.1,"1,000",Free,0,Everyone,Education,"June 13, 2018",4.0.3 and up
RPG ブレイジング ソウルズ アクセレイト,FAMILY,3.4,159,3.1,"1,000",Paid,$10.99,Teen,Role Playing,"April 26, 2018",2.3 and up
Alarm.fo – choose your info,SOCIAL,4.4,19,3.1,"1,000",Free,0,Everyone,Social,"May 29, 2018",4.1 and up
J. Cole Rapper Wallpaper HD,PERSONALIZATION,4.1,8,3.1,"1,000",Free,0,Everyone,Personalization,"January 11, 2018",4.1 and up
Sisense Mobile BI,BUSINESS,4.9,23,28.0,"1,000",Free,0,Everyone,Business,"April 30, 2018",4.1 and up
Hungry Girl Diet Bk. Companion,HEALTH_AND_FITNESS,2.2,4,28.0,"1,000",Free,0,Everyone,Health & Fitness,"February 1, 2018",4.0 and up
EC Security,LIFESTYLE,4.5,13,28.0,"1,000",Free,0,Everyone,Lifestyle,"May 9, 2017",2.3.3 and up
BH Challenge - Museum of the Jewish People,FAMILY,4.8,12,28.0,"1,000",Free,0,Everyone,Education,"March 26, 2018",4.2 and up
På sporet ABC (BM),FAMILY,,2,28.0,"1,000",Free,0,Everyone,Educational,"December 21, 2016",4.0 and up
Language Therapy: Aphasia,MEDICAL,,10,28.0,"1,000",Paid,$74.99,Everyone,Medical,"June 25, 2018",4.0.3 and up
DG Smart life,TOOLS,2.1,14,28.0,"1,000",Free,0,Everyone,Tools,"September 7, 2017",4.1 and up
WSVN • South Florida's Source for Weather,WEATHER,,7,28.0,"1,000",Free,0,Everyone,Weather,"June 21, 2018",4.4 and up
CW Nuclear,BOOKS_AND_REFERENCE,3.3,15,12.0,"1,000",Free,0,Everyone,Books & Reference,"November 17, 2017",4.0 and up
Florida - Pocket Brainbook,BOOKS_AND_REFERENCE,4.6,7,12.0,"1,000",Free,0,Everyone,Books & Reference,"March 19, 2018",4.4 and up
Local Services ads by Google,BUSINESS,4.1,7,12.0,"1,000",Free,0,Everyone,Business,"July 17, 2018",4.0 and up
Gods by Night,DATING,,104,12.0,"1,000",Free,0,Mature 17+,Dating,"July 22, 2018",4.1 and up
FD Community FCU Mobile,FINANCE,4.7,175,12.0,"1,000",Free,0,Everyone,Finance,"June 12, 2018",5.0 and up
FG Wallet,FINANCE,,9,12.0,"1,000",Free,0,Everyone,Finance,"June 6, 2018",6.0 and up
PriorityONE Credit Union of Fl,FINANCE,4.7,178,12.0,"1,000",Free,0,Everyone,Finance,"June 12, 2018",5.0 and up
Deep Breathe BP,HEALTH_AND_FITNESS,3.9,26,12.0,"1,000",Free,0,Everyone,Health & Fitness,"June 9, 2018",4.1 and up
Bell and Wyson Camera BW Pix +,LIFESTYLE,2.0,8,12.0,"1,000",Free,0,Everyone,Lifestyle,"November 14, 2016",2.3 and up
Guess the Class 🔥 AQW,GAME,4.7,57,12.0,"1,000",Free,0,Everyone,Word,"November 1, 2017",4.1 and up
Avokiddo Emotions,FAMILY,4.6,73,12.0,"1,000",Paid,$2.99,Everyone,Education;Pretend Play,"May 21, 2018",4.0.3 and up
Avokiddo Emotions,FAMILY,4.6,73,12.0,"1,000",Paid,$2.99,Everyone,Education;Pretend Play,"May 21, 2018",4.0.3 and up
CB Outdoors,FAMILY,3.8,5,12.0,"1,000",Free,0,Everyone,Education,"May 30, 2017",4.0.3 and up
Color Quartets,FAMILY,4.0,42,12.0,"1,000",Free,0,Everyone,Casual,"November 15, 2016",4.0 and up
CX-37,FAMILY,3.9,13,12.0,"1,000",Free,0,Everyone,Casual,"May 30, 2016",3.0 and up
CXmodel-ufo,FAMILY,3.8,19,12.0,"1,000",Free,0,Everyone,Entertainment,"January 19, 2017",2.2 and up
The EU Relocation Programme,FAMILY,,27,12.0,"1,000",Free,0,Everyone,Education,"July 28, 2016",4.0 and up
Safe Santa Fe,FAMILY,5.0,2,12.0,"1,000",Free,0,Everyone,Education,"July 4, 2016",4.0 and up
Ninja FN Button,FAMILY,4.8,12,12.0,"1,000",Free,0,Teen,Entertainment,"July 4, 2018",4.0 and up
"Join R, Community Engagement",SOCIAL,4.7,144,12.0,"1,000",Free,0,Teen,Social,"January 31, 2017",4.0.3 and up
Alabama Gameday Live,SPORTS,4.7,19,12.0,"1,000",Free,0,Everyone,Sports,"May 18, 2018",4.2 and up
EJ Elite Prospects League,SPORTS,3.3,3,12.0,"1,000",Free,0,Everyone,Sports,"February 23, 2018",4.1 and up
Fan App for Portsmouth FC,SPORTS,4.5,53,12.0,"1,000",Free,0,Teen,Sports,"August 6, 2016",4.2 and up
Restaurantführer Südbaden,TRAVEL_AND_LOCAL,4.1,46,12.0,"1,000",Free,0,Everyone,Travel & Local,"January 11, 2017",4.0 and up
EA Plus,TRAVEL_AND_LOCAL,2.5,12,12.0,"1,000",Free,0,Everyone,Travel & Local,"November 3, 2017",4.0.3 and up
Ditto CP Calculator GO,TOOLS,4.3,34,12.0,"1,000",Free,0,Everyone,Tools,"February 25, 2018",4.0.3 and up
FE IP,TOOLS,,3,12.0,"1,000",Free,0,Everyone,Tools,"October 27, 2017",3.0 and up
Doorstep EU,NEWS_AND_MAGAZINES,4.5,67,12.0,"1,000",Free,0,Everyone,News & Magazines,"June 26, 2018",4.1 and up
FAHREDDİN er-RÂZİ TEFSİRİ,BOOKS_AND_REFERENCE,,9,20.0,"1,000",Free,0,Everyone,Books & Reference,"March 19, 2018",4.0.3 and up
Alpha Bank CY,FINANCE,4.7,39,20.0,"1,000",Free,0,Everyone,Finance,"March 20, 2018",4.3 and up
I AM C.T.,HEALTH_AND_FITNESS,4.6,28,20.0,"1,000",Free,0,Mature 17+,Health & Fitness,"April 27, 2017",4.0.3 and up
BC's Pizza,LIFESTYLE,4.7,113,20.0,"1,000",Free,0,Everyone,Lifestyle,"September 30, 2016",4.0 and up
Audio Murli Glossary For BK,FAMILY,4.7,39,20.0,"1,000",Free,0,Everyone,Education,"January 25, 2016",4.0.3 and up
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20.0,"1,000",Free,0,Everyone,Medical,"June 11, 2018",4.1 and up
Super Hearing Super Ear Amplifier,MEDICAL,4.1,21,20.0,"1,000",Free,0,Everyone,Medical,"June 11, 2018",4.1 and up
Cardinal Glennon ER Reference,MEDICAL,4.2,19,20.0,"1,000",Free,0,Everyone 10+,Medical,"September 21, 2017",4.1 and up
Photo Editor - BPhoto,PHOTOGRAPHY,4.5,42,20.0,"1,000",Free,0,Everyone,Photography,"September 17, 2016",4.2 and up
Cnady Selfie : You Can Dy Snap Camera,PERSONALIZATION,,8,20.0,"1,000",Free,0,Everyone,Personalization,"January 6, 2018",4.1 and up
Avaya CX,BUSINESS,4.4,21,21.0,"1,000",Free,0,Everyone,Business,"July 25, 2018",5.0 and up
EO Network,BUSINESS,3.5,13,21.0,"1,000",Free,0,Teen,Business,"September 20, 2017",4.4 and up
South Florida AA Meetings,LIFESTYLE,5.0,10,21.0,"1,000",Free,0,Everyone,Lifestyle,"May 24, 2018",4.1 and up
BU Library,FAMILY,3.5,4,21.0,"1,000",Free,0,Everyone,Education,"September 22, 2017",4.3 and up
FE Civil Engineering Exam Prep,FAMILY,2.8,9,21.0,"1,000",Free,0,Everyone,Education,"July 27, 2018",5.0 and up
FE Mechanical Engineering Prep,FAMILY,1.0,2,21.0,"1,000",Free,0,Everyone,Education,"July 27, 2018",5.0 and up
Complete Anatomy for Android,MEDICAL,4.1,90,21.0,"1,000",Free,0,Everyone,Medical,"July 11, 2018",7.0 and up
European Solidarity Corps,SOCIAL,3.6,9,21.0,"1,000",Free,0,Teen,Social,"July 5, 2018",4.4 and up
bi-Cube Mobile Token,TOOLS,,5,21.0,"1,000",Free,0,Everyone,Tools,"April 26, 2018",4.0.3 and up
Fayr - Co-Parenting Simplified,PRODUCTIVITY,3.5,16,21.0,"1,000",Free,0,Everyone,Productivity,"July 20, 2018",5.0 and up
EU Charter,BOOKS_AND_REFERENCE,4.6,33,37.0,"1,000",Free,0,Everyone,Books & Reference,"January 16, 2017",4.0 and up
Hojiboy Tojiboyev Life Hacks,COMICS,5.0,15,37.0,"1,000",Free,0,Everyone,Comics,"June 26, 2018",4.0.3 and up
Best Blood Type AB: Food Diet & Personality,LIFESTYLE,,3,37.0,"1,000",Free,0,Everyone,Lifestyle,"July 11, 2018",4.0.3 and up
"Chinese Chess 3D Online (Xiangqi, 象棋, co tuong)",GAME,3.5,23,37.0,"1,000",Paid,$0.99,Everyone,Board,"December 27, 2017",4.1 and up
Next Island: Dino Village,FAMILY,3.9,29,37.0,"1,000",Free,0,Everyone 10+,Casual,"May 4, 2018",5.0 and up
CX-OF,FAMILY,4.2,18,37.0,"1,000",Free,0,Everyone,Entertainment,"January 31, 2018",4.3 and up
4 x4 Offroad SUV 3D Truck Simulator Driving 2017,FAMILY,4.4,32,37.0,"1,000",Free,0,Everyone,Simulation,"December 6, 2017",2.3 and up
PitchBlack S - Samsung Substratum Theme “For Oreo”,PERSONALIZATION,4.5,90,37.0,"1,000",Paid,$1.99,Everyone,Personalization,"August 4, 2018",7.0 and up
Autoroute.EU,BUSINESS,,10,2.7,"1,000",Free,0,Everyone,Business,"July 19, 2016",4.0.3 and up
I am rich (Most expensive app),FINANCE,4.1,129,2.7,"1,000",Paid,$399.99,Teen,Finance,"December 6, 2017",4.0.3 and up
FD Calculator | Term Deposit | Fixed Deposit,FINANCE,4.8,12,2.7,"1,000",Free,0,Everyone,Finance,"June 13, 2018",5.0 and up
Blood Pressure - Stay Healthy,MEDICAL,4.6,7,2.7,"1,000",Free,0,Everyone,Medical,"April 16, 2018",4.0.3 and up
AG Screen Recorder,TOOLS,3.7,7,2.7,"1,000",Free,0,Everyone,Tools,"April 3, 2018",5.0 and up
Analog Clock AW-7 PRO,TOOLS,3.3,40,2.7,"1,000",Paid,$1.99,Everyone,Tools,"March 7, 2018",4.3 and up
Fuel Calculator for EY,TOOLS,4.7,32,2.7,"1,000",Free,0,Everyone,Tools,"June 15, 2018",2.1 and up
Cv maker / Job cv maker,FAMILY,4.4,14,5.5,"1,000",Free,0,Everyone,Education,"March 27, 2018",4.0 and up
Next Launcher 3D Bold-CF Theme,PERSONALIZATION,4.4,175,5.5,"1,000",Paid,$0.99,Everyone,Personalization,"January 11, 2014",2.2 and up
Painting Lulu DC Super Friends,BOOKS_AND_REFERENCE,,7,17.0,"1,000",Free,0,Everyone,Books & Reference,"February 9, 2017",4.0.3 and up
EU Data Protection,BOOKS_AND_REFERENCE,3.5,29,17.0,"1,000",Free,0,Everyone,Books & Reference,"July 15, 2016",4.0.3 and up
loans.com.au Smart Money,FINANCE,3.5,30,17.0,"1,000",Free,0,Everyone,Finance,"May 27, 2018",4.1 and up
S-Home DK,LIFESTYLE,,4,17.0,"1,000",Free,0,Everyone,Lifestyle,"October 18, 2017",4.0 and up
ONScripter Plus (Ad Free),GAME,4.5,100,17.0,"1,000",Paid,$3.99,Everyone,Adventure,"April 7, 2016",4.1 and up
