App,Category,Rating,Reviews,Size_MBs,Installs,Type,Price,Content_Rating,Genres,Last_Updated,Android_Ver
myAir™ for Air10™ by ResMed,MEDICAL,3.7,236,18.0,"50,000",Free,0,Everyone,Medical,"July 25, 2018",5.0 and up
Hashtags For Likes.co,SOCIAL,4.3,420,18.0,"50,000",Free,0,Everyone,Social,"December 19, 2016",4.0.3 and up
Java Editor CR,TOOLS,3.8,434,18.0,"50,000",Free,0,Everyone,Tools,"March 16, 2018",4.0 and up
Kromium BW Theme for NEXT,PERSONALIZATION,4.3,1098,18.0,"50,000",Free,0,Everyone,Personalization,"October 11, 2014",3.0 and up
Day Night Live Wallpaper (All),PERSONALIZATION,4.7,4856,18.0,"50,000",Paid,$2.49,Everyone,Personalization,"January 31, 2018",4.0 and up
Inventory & Barcode scanner & WIFI scanner,PRODUCTIVITY,4.6,1880,18.0,"50,000",Paid,$1.49,Everyone,Productivity,"July 1, 2018",4.3 and up
Freecell CY,GAME,4.0,387,1.1,"50,000",Free,0,Everyone,Card,"April 16, 2011",1.6 and up
Device Info Ex Live Wallpaper,PERSONALIZATION,4.1,2645,1.1,"50,000",Paid,$0.99,Everyone,Personalization,"December 20, 2015",2.1 and up
Rande.cz,SOCIAL,3.2,398,2.2,"50,000",Free,0,Mature 17+,Social,"December 3, 2014",2.3.3 and up
Tennis Livescore Widget,SPORTS,4.1,361,2.2,"50,000",Free,0,Everyone,Sports,"October 13, 2016",2.3 and up
"Length Converter: convert mm,cm,m, feet,yard,mile",TOOLS,4.7,76,2.2,"50,000",Free,0,Everyone,Tools,"April 5, 2018",4.0.3 and up
SarashpazPapion (Cooking with Chef Bowls),FOOD_AND_DRINK,4.8,1250,13.0,"50,000",Free,0,Everyone,Food & Drink,"July 28, 2018",4.1 and up
BD Radio TV Free List,FAMILY,4.3,539,13.0,"50,000",Free,0,Everyone,Entertainment,"August 1, 2018",4.2 and up
BF 4 Guns,FAMILY,4.0,1542,13.0,"50,000",Free,0,Everyone,Entertainment,"June 9, 2015",3.0 and up
Servers Ultimate Pack B,TOOLS,4.3,668,13.0,"50,000",Free,0,Everyone,Tools,"March 31, 2016",2.1 and up
BR Series,VIDEO_PLAYERS,3.9,1016,13.0,"50,000",Free,0,Teen,Video Players & Editors,"May 28, 2018",4.1 and up
DV Lottery Photo Tool,PHOTOGRAPHY,4.0,223,1.7,"50,000",Free,0,Everyone,Photography,"October 28, 2017",4.2 and up
Dr. Panda Art Class,FAMILY,4.2,1013,58.0,"50,000",Paid,$2.99,Everyone,Education;Creativity,"April 26, 2017",4.0 and up
Dr. Panda Supermarket,FAMILY,4.2,1357,58.0,"50,000",Paid,$2.99,Everyone,Educational;Pretend Play,"February 16, 2016",4.0 and up
ER Blood Draw Doctor & Surgeon,FAMILY,4.0,154,58.0,"50,000",Free,0,Teen,Educational,"June 13, 2018",4.0.3 and up
Quiz TRUE or FALSE,GAME,4.6,2464,34.0,"50,000",Free,0,Everyone,Trivia,"February 13, 2018",4.1 and up
DK Quiz,GAME,4.4,1628,34.0,"50,000",Free,0,Everyone,Trivia,"April 10, 2014",2.3 and up
Nusenda CU– Mobile Banking,FINANCE,3.5,805,6.5,"50,000",Free,0,Everyone,Finance,"July 17, 2018",5.0 and up
Tie - Always be happy,BEAUTY,4.7,964,9.0,"50,000",Free,0,Everyone,Beauty,"June 21, 2018",4.2 and up
NissanConnect® EV & Services,LIFESTYLE,2.3,853,88.0,"50,000",Free,0,Everyone,Lifestyle,"July 20, 2018",4.4 and up
AJ Jump: Animal Jam Kangaroos!,GAME,4.4,2975,42.0,"50,000",Paid,$1.99,Everyone,Arcade,"March 7, 2016",4.0 and up
Going Abroad,FAMILY,3.0,606,42.0,"50,000",Free,0,Everyone 10+,Educational,"August 16, 2016",4.0 and up
Essential Anatomy 3,MEDICAL,4.1,1533,42.0,"50,000",Paid,$11.99,Mature 17+,Medical,"August 7, 2014",4.0.3 and up
Essential Anatomy 3,MEDICAL,4.1,1533,42.0,"50,000",Paid,$11.99,Mature 17+,Medical,"August 7, 2014",4.0.3 and up
RadRevision: Anatomy on CT,MEDICAL,3.8,568,42.0,"50,000",Free,0,Everyone,Medical,"January 22, 2014",4.0 and up
U-Scan,TOOLS,3.4,784,42.0,"50,000",Free,0,Everyone,Tools,"September 29, 2016",2.2 and up
Basket Manager 2018 Free,SPORTS,3.4,1520,6.3,"50,000",Free,0,Everyone,Sports,"April 17, 2018",4.4 and up
5 Minute Ab Workouts,HEALTH_AND_FITNESS,4.6,2067,8.4,"50,000",Free,0,Everyone,Health & Fitness,"May 18, 2018",4.1 and up
Control Center iOS 11 - Phone X notifications,TOOLS,4.3,514,8.4,"50,000",Free,0,Everyone,Tools,"February 12, 2018",4.4 and up
Modern Counter Global Strike 3D,GAME,4.1,297,48.0,"50,000",Free,0,Teen,Action,"March 28, 2018",4.1 and up
Modern Counter Global Strike 3D V2,GAME,4.0,368,48.0,"50,000",Free,0,Everyone 10+,Action,"March 28, 2018",4.1 and up
The Lost Lands:DH Lite,FAMILY,4.3,1130,48.0,"50,000",Free,0,Teen,Simulation,"April 3, 2015",4.2 and up
"Job CV Maker-Portfolio Maker , Resume Maker",FAMILY,3.9,139,4.8,"50,000",Free,0,Everyone,Education,"July 16, 2018",4.0.3 and up
La citadelle du musulman,BOOKS_AND_REFERENCE,4.5,314,9.8,"50,000",Free,0,Everyone,Books & Reference,"March 17, 2016",2.3.3 and up
EZ View,BUSINESS,3.0,287,9.8,"50,000",Free,0,Everyone,Business,"October 26, 2015",4.0 and up
Quadratic Equation Solver with Steps and Graphs,FAMILY,4.7,513,9.8,"50,000",Free,0,Everyone,Education,"December 14, 2017",4.0 and up
realcommercial.com.au,BUSINESS,4.4,128,6.7,"50,000",Free,0,Everyone,Business,"June 26, 2018",5.0 and up
Royale Tournaments,FAMILY,4.4,2420,6.7,"50,000",Free,0,Teen,Entertainment,"July 28, 2018",4.1 and up
Air Transat CinePlus B,TRAVEL_AND_LOCAL,2.2,83,6.7,"50,000",Free,0,Everyone,Travel & Local,"July 5, 2018",4.4 and up
Keyboard for Sony Xperia J,PERSONALIZATION,4.1,797,6.7,"50,000",Free,0,Everyone,Personalization,"July 29, 2018",4.0.3 and up
Selfie Camera Photo Editor & Filter & Sticker,BEAUTY,4.1,187,30.0,"50,000",Free,0,Teen,Beauty,"July 24, 2018",4.0.3 and up
DV 2019 - EDV Photo & Form,BOOKS_AND_REFERENCE,3.9,314,2.6,"50,000",Free,0,Everyone,Books & Reference,"October 24, 2016",4.0.3 and up
Dx Ludo,FAMILY,3.6,215,2.6,"50,000",Free,0,Everyone,Puzzle,"April 18, 2011",2.1 and up
Wi-Fi Visualizer,TOOLS,3.9,132,2.6,"50,000",Free,0,Everyone,Tools,"May 17, 2017",2.3 and up
AX Video Player,VIDEO_PLAYERS,4.4,569,2.6,"50,000",Free,0,Everyone,Video Players & Editors,"November 11, 2015",3.0 and up
【Ranobbe complete free】 Novelba - Free app that you can read and write novels,COMICS,,1330,22.0,"50,000",Free,0,Everyone,Comics,"July 3, 2018",4.2 and up
du View,FAMILY,3.8,935,22.0,"50,000",Free,0,Teen,Entertainment,"March 26, 2018",4.3 and up
MoodSpace,MEDICAL,4.5,503,22.0,"50,000",Free,0,Everyone,Medical,"June 10, 2018",5.0 and up
MoodSpace,MEDICAL,4.5,503,22.0,"50,000",Free,0,Everyone,Medical,"June 10, 2018",5.0 and up
WFVS 2018 | WhatApp Full Video Status & Downloader,PRODUCTIVITY,4.3,596,22.0,"50,000",Free,0,Everyone,Productivity,"July 4, 2018",4.1 and up
ECナビ×シュフー,LIFESTYLE,4.0,576,7.4,"50,000",Free,0,Everyone,Lifestyle,"June 7, 2018",4.0 and up
Battleheart Legacy,FAMILY,4.6,7420,7.4,"50,000",Paid,$4.99,Teen,Role Playing,"November 10, 2014",4.1 and up
Davis's Drug Guide,MEDICAL,3.9,272,6.4,"50,000",Free,0,Everyone,Medical,"December 11, 2017",4.1 and up
DC Universe Online Map,TOOLS,4.1,1186,6.4,"50,000",Free,0,Unrated,Tools,"February 27, 2012",2.3.3 and up
NEXTCHARGE - Charging Stations,MAPS_AND_NAVIGATION,4.3,891,6.4,"50,000",Free,0,Everyone,Maps & Navigation,"July 26, 2018",4.1 and up
El Nueve,NEWS_AND_MAGAZINES,,221,3.2,"50,000",Free,0,Teen,News & Magazines,"October 16, 2017",4.0.3 and up
F-Secure Freedome for Business,BUSINESS,3.8,183,9.9,"50,000",Free,0,Everyone,Business,"July 16, 2018",4.0.3 and up
My BF App,COMMUNICATION,4.1,141,9.9,"50,000",Free,0,Everyone,Communication,"December 19, 2017",4.0 and up
E-Book Read - Read Book for free,BOOKS_AND_REFERENCE,4.5,1857,4.9,"50,000",Free,0,Everyone,Books & Reference,"August 3, 2018",4.4 and up
Super Car F. Mod for MCPE,GAME,3.6,214,4.9,"50,000",Free,0,Everyone,Adventure,"July 19, 2018",4.2 and up
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,9.5,"50,000",Paid,$3.99,Everyone,Casual;Pretend Play,"December 9, 2014",4.0 and up
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3396,9.5,"50,000",Paid,$3.99,Everyone,Casual;Pretend Play,"December 9, 2014",4.0 and up
Dr. Panda & Toto's Treehouse,FAMILY,4.4,3397,9.5,"50,000",Paid,$3.99,Everyone,Casual;Pretend Play,"December 9, 2014",4.0 and up
Calvin Klein – US Store,SHOPPING,4.7,221,9.5,"50,000",Free,0,Teen,Shopping,"August 1, 2017",4.1 and up
"Moony Lab - Print Photos, Books & Magnets ™",PHOTOGRAPHY,4.7,1320,9.5,"50,000",Free,0,Everyone,Photography,"June 27, 2018",4.1 and up
101 C Programming Problems,FAMILY,4.6,498,5.0,"50,000",Free,0,Everyone,Education,"October 15, 2017",4.0.3 and up
Kiss Me! Lip Kissing Test,FAMILY,3.5,191,5.0,"50,000",Free,0,Everyone,Entertainment,"May 18, 2018",4.1 and up
Ac remote control,TOOLS,3.7,822,5.0,"50,000",Free,0,Everyone,Tools,"February 27, 2017",2.3 and up
BookBaby - Baby Development,PARENTING,4.6,1002,5.0,"50,000",Free,0,Everyone,Parenting,"August 18, 2016",4.0.3 and up
AK 47 Guns Wallpaper,PERSONALIZATION,4.2,322,6.8,"50,000",Free,0,Everyone,Personalization,"May 29, 2017",4.1 and up
WiFi-o-Matic,PRODUCTIVITY,4.0,736,6.8,"50,000",Free,0,Everyone,Productivity,"February 1, 2018",4.1 and up
C Programming Zone,FAMILY,4.6,1218,4.0,"50,000",Free,0,Everyone,Education,"May 13, 2017",4.0.3 and up
Sverige Tidningar,NEWS_AND_MAGAZINES,4.1,905,4.0,"50,000",Free,0,Everyone,News & Magazines,"July 30, 2018",4.0 and up
Free Wi-fi HotspoT,COMMUNICATION,4.1,382,2.3,"50,000",Free,0,Everyone,Communication,"July 20, 2018",4.0 and up
GRE Tutor,EDUCATION,4.0,275,2.3,"50,000",Free,0,Everyone,Education,"December 2, 2013",2.1 and up
Paprika Recipe Manager,FOOD_AND_DRINK,4.1,1268,2.3,"50,000",Paid,$4.99,Everyone,Food & Drink,"June 3, 2018",4.0 and up
EP Mobile,MEDICAL,4.3,267,2.3,"50,000",Free,0,Everyone,Medical,"July 8, 2018",4.0 and up
HTC Sense Input-LV,TOOLS,3.6,59,2.3,"50,000",Free,0,Everyone,Tools,"April 22, 2014",4.1 and up
SQLite DB Reader,TOOLS,3.6,301,2.3,"50,000",Free,0,Everyone,Tools,"November 28, 2017",4.0 and up
SH-02J Owner's Manual (Android 8.0),BOOKS_AND_REFERENCE,,2,7.2,"50,000",Free,0,Everyone,Books & Reference,"June 15, 2018",6.0 and up
Easy Healthy Recipes,FOOD_AND_DRINK,4.1,278,7.2,"50,000",Free,0,Everyone,Food & Drink,"July 20, 2018",4.0 and up
senior easy phone,PERSONALIZATION,3.9,168,2.1,"50,000",Free,0,Teen,Personalization,"March 27, 2015",2.3 and up
MyAV Remote for Denon & Marantz AV Receivers,LIFESTYLE,3.8,250,7.3,"50,000",Free,0,Everyone,Lifestyle,"July 31, 2018",4.3 and up
BD All Results,FAMILY,4.1,205,7.3,"50,000",Free,0,Everyone,Education,"November 29, 2017",4.0.3 and up
Remote For Pioneer AV Receivers and Blu-Ray,TOOLS,3.4,150,7.3,"50,000",Free,0,Everyone,Tools,"June 1, 2018",4.1 and up
Dino Defends king 3 – Dinosaur T rex Hunter Games,GAME,3.6,182,41.0,"50,000",Free,0,Teen,Adventure,"March 1, 2018",4.1 and up
Ah! Coins,GAME,3.4,256,9.1,"50,000",Free,0,Everyone,Action,"December 8, 2016",2.3 and up
Knife&Axe Throwing,GAME,3.1,440,9.1,"50,000",Free,0,Everyone,Arcade,"November 26, 2012",2.1 and up
Fertilizer Removal By Crop,BOOKS_AND_REFERENCE,4.1,295,6.9,"50,000",Free,0,Everyone,Books & Reference,"June 20, 2017",4.0.3 and up
Bible du Semeur-BDS (French),BOOKS_AND_REFERENCE,4.5,313,6.9,"50,000",Free,0,Everyone,Books & Reference,"August 4, 2018",1.0 and up
theCut,LIFESTYLE,4.7,499,6.9,"50,000",Free,0,Everyone,Lifestyle,"May 10, 2018",4.1 and up
DC Rider,MAPS_AND_NAVIGATION,3.6,258,6.9,"50,000",Free,0,Everyone,Maps & Navigation,"December 24, 2017",4.0 and up
Free Poker Games : Downtown Casino - Texas Holdem,GAME,4.5,2032,50.0,"50,000",Free,0,Teen,Card,"June 5, 2018",4.1 and up
I Am Rich Premium,FINANCE,4.1,1867,4.7,"50,000",Paid,$399.99,Everyone,Finance,"November 12, 2017",4.0 and up
Live Golf Scores - US & European Golf,SPORTS,4.2,798,4.7,"50,000",Free,0,Everyone 10+,Sports,"August 1, 2018",4.0 and up
Gangster City Auto Theft,GAME,4.3,350,67.0,"50,000",Free,0,Everyone,Action,"July 27, 2018",4.0.3 and up
China Town Auto Theft 2,GAME,4.1,364,67.0,"50,000",Free,0,Everyone 10+,Action,"May 23, 2018",4.0.3 and up
Intellijoy Early Learning Academy,FAMILY,4.3,160,67.0,"50,000",Free,0,Everyone,Education;Education,"June 18, 2018",Varies with device
EXO-L Amino for EXO Fans,SOCIAL,4.9,5677,67.0,"50,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
BC Liquor Stores,LIFESTYLE,3.7,492,4.3,"50,000",Free,0,Everyone,Lifestyle,"October 5, 2015",2.2 and up
ParaTek Ai Speech generator,TOOLS,3.6,448,4.3,"50,000",Free,0,Everyone,Tools,"March 23, 2017",1.6 and up
Igitabo cy'Indirimbo,FAMILY,4.5,93,1.6,"50,000",Free,0,Everyone,Entertainment,"February 5, 2018",1.6 and up
Lose Belly Fat-Home Abs Fitness Workout,HEALTH_AND_FITNESS,4.6,199,8.8,"50,000",Free,0,Everyone,Health & Fitness,"July 24, 2018",4.1 and up
Chinese Chess ( Xiangqi Free ),GAME,4.6,963,4.1,"50,000",Free,0,Everyone,Board,"April 18, 2017",2.3 and up
Octo U: Your driving companion,TRAVEL_AND_LOCAL,3.0,331,7.8,"50,000",Free,0,Everyone,Travel & Local,"March 13, 2018",4.3 and up
MazeMilitia Classic Multiplayer Shooting Game,GAME,4.4,1294,44.0,"50,000",Free,0,Mature 17+,Action,"March 8, 2018",4.1 and up
Out There Chronicles - Ep. 1,FAMILY,4.4,1516,44.0,"50,000",Paid,$2.99,Everyone,Role Playing,"November 27, 2017",4.2 and up
Davis's Drug Guide for Nurses,MEDICAL,4.5,572,44.0,"50,000",Free,0,Everyone,Medical,"July 13, 2018",4.4 and up
"EG SIM CARD (EGSIMCARD, 이지심카드)",BUSINESS,2.9,322,1.5,"50,000",Free,0,Everyone,Business,"March 28, 2017",2.2 and up
CBRadioTab,TOOLS,3.9,127,1.5,"50,000",Free,0,Everyone,Tools,"April 1, 2017",3.0 and up
CritDice - Dice Roller,FAMILY,4.7,2910,5.3,"50,000",Free,0,Everyone,Entertainment,"October 30, 2016",4.1 and up
Free Florida DMV Test 2018,FAMILY,4.1,665,5.3,"50,000",Free,0,Everyone,Education,"May 24, 2018",4.0.3 and up
CP Dialer,SOCIAL,4.3,64,3.3,"50,000",Free,0,Teen,Social,"March 22, 2018",4.1 and up
"WalletHub - Free Credit Score, Report & Monitoring",FINANCE,4.7,1311,9.3,"50,000",Free,0,Everyone,Finance,"June 19, 2018",4.4 and up
BD Internet Packages (Updated),COMMUNICATION,4.0,474,3.0,"50,000",Free,0,Everyone,Communication,"August 5, 2016",4.0 and up
InterracialCupid - Interracial Dating App,DATING,3.4,212,3.0,"50,000",Free,0,Mature 17+,Dating,"June 13, 2018",5.0 and up
University of Alabama,FAMILY,4.5,302,3.0,"50,000",Free,0,Everyone,Education,"November 30, 2017",4.1 and up
Watch AW-7,TOOLS,4.2,249,3.0,"50,000",Free,0,Everyone,Tools,"March 17, 2018",4.3 and up
Square Analog Clock AW-7,TOOLS,4.2,294,3.0,"50,000",Free,0,Everyone,Tools,"March 10, 2018",4.3 and up
Inputting Plus: Ctrl + Z/F/C/V,PRODUCTIVITY,4.2,1117,3.0,"50,000",Free,0,Everyone,Productivity,"October 18, 2017",5.0 and up
Drink-O-Tron The Drinking Game,GAME,4.1,140,45.0,"50,000",Free,0,Mature 17+,Card,"May 31, 2017",4.0.3 and up
Dr. Panda Hospital,FAMILY,4.4,1091,45.0,"50,000",Paid,$2.99,Everyone,Education;Pretend Play,"December 5, 2013",2.0.1 and up
EZ Quran,BOOKS_AND_REFERENCE,4.6,595,8.5,"50,000",Free,0,Everyone,Books & Reference,"June 28, 2016",4.1 and up
Berner Zeitung,NEWS_AND_MAGAZINES,3.4,736,8.5,"50,000",Free,0,Teen,News & Magazines,"August 3, 2018",4.1 and up
Tassa.fi Finland,LIFESTYLE,3.6,346,7.5,"50,000",Free,0,Everyone,Lifestyle,"May 22, 2018",4.0 and up
Pick-a-Paint,LIFESTYLE,1.6,242,36.0,"50,000",Free,0,Everyone,Lifestyle,"May 14, 2018",3.0 and up
Radial-G : Infinity,GAME,3.6,517,47.0,"50,000",Free,0,Everyone,Arcade,"December 7, 2015",4.1 and up
Fantasy Squad W,FAMILY,4.3,2142,47.0,"50,000",Free,0,Everyone 10+,Role Playing,"April 16, 2018",4.1 and up
Elemental Knights R Platinum,FAMILY,3.8,2925,93.0,"50,000",Paid,$4.77,Teen,Role Playing,"August 1, 2018",4.1 and up
Mozart Baby Sleep,PARENTING,4.7,107,98.0,"50,000",Free,0,Teen,Parenting,"July 9, 2018",4.2 and up
EURES - Your Job in Europe,BUSINESS,2.7,358,2.0,"50,000",Free,0,Everyone,Business,"September 18, 2017",2.3.3 and up
Financial Calculator Pro EF,FINANCE,4.3,634,2.0,"50,000",Free,0,Everyone,Finance,"October 4, 2013",2.1 and up
Advanced Download Manager Pro,TOOLS,4.7,6505,2.0,"50,000",Paid,$2.99,Everyone,Tools,"November 3, 2017",4.0 and up
OpenGL ES Extensions - The OpenGL Utility,TOOLS,4.2,513,2.0,"50,000",Free,0,Everyone,Tools,"May 6, 2018",4.0 and up
N-Com Wizard,COMMUNICATION,3.3,960,3.8,"50,000",Free,0,Everyone,Communication,"September 21, 2017",2.3.3 and up
Fake Call From Wengie Prank,FAMILY,3.5,352,3.8,"50,000",Free,0,Everyone,Entertainment,"July 23, 2017",3.0 and up
CG Shikshak Mitan,TOOLS,4.1,295,3.8,"50,000",Free,0,Everyone,Tools,"March 5, 2018",5.0 and up
"WeatherClear - Ad-free Weather, Minute forecast",WEATHER,4.5,3252,3.8,"50,000",Free,0,Everyone,Weather,"June 25, 2017",4.1 and up
RTVBN,NEWS_AND_MAGAZINES,3.7,533,3.8,"50,000",Free,0,Everyone,News & Magazines,"August 5, 2018",4.0.3 and up
cronometer (ad free),HEALTH_AND_FITNESS,3.9,1075,8.3,"50,000",Paid,$2.99,Everyone,Health & Fitness,"July 13, 2018",4.4 and up
CT Lottery,FAMILY,3.8,271,8.3,"50,000",Free,0,Teen,Entertainment,"June 12, 2017",4.0 and up
Baby Connect (activity log),PARENTING,4.7,8343,8.3,"50,000",Paid,$4.99,Everyone,Parenting,"July 10, 2018",4.0.3 and up
EZ Display,PRODUCTIVITY,2.9,280,10.0,"50,000",Free,0,Everyone,Productivity,"November 14, 2014",4.0 and up
dv Prompter,VIDEO_PLAYERS,3.7,321,1.3,"50,000",Free,0,Everyone,Video Players & Editors,"March 14, 2017",4.2 and up
Ex Quotes,LIFESTYLE,4.4,129,8.1,"50,000",Free,0,Everyone 10+,Lifestyle,"June 16, 2018",4.1 and up
Kitchen Island Ideas,HOUSE_AND_HOME,4.0,515,5.8,"50,000",Free,0,Everyone,House & Home,"May 30, 2015",3.0 and up
LEGO Batman: DC Super Heroes,FAMILY,4.2,2557,5.8,"50,000",Paid,$4.99,Everyone 10+,Adventure;Action & Adventure,"May 9, 2016",4.0.3 and up
Lennox iComfort Wi-Fi,LIFESTYLE,3.0,552,7.6,"50,000",Free,0,Everyone,Lifestyle,"March 22, 2017",2.3.3 and up
AE Air Hockey,SPORTS,3.8,926,7.6,"50,000",Free,0,Everyone,Sports,"August 1, 2013",2.2 and up
Encumbrance Certificate - (Obsolete),BUSINESS,3.9,184,0.046875,"50,000",Free,0,Everyone,Business,"August 12, 2014",2.3 and up
FitConsole,HEALTH_AND_FITNESS,2.6,219,1.8,"50,000",Free,0,Everyone,Health & Fitness,"October 30, 2015",4.0 and up
BlitzWolf Shutter - BW Shutter,PHOTOGRAPHY,2.9,333,1.8,"50,000",Free,0,Everyone,Photography,"November 22, 2017",4.0 and up
swissinfo.ch,NEWS_AND_MAGAZINES,3.9,271,9.6,"50,000",Free,0,Everyone 10+,News & Magazines,"July 18, 2018",4.4 and up
Tracks,HEALTH_AND_FITNESS,4.6,623,40.0,"50,000",Free,0,Everyone 10+,Health & Fitness,"July 17, 2017",4.0.3 and up
K Health,HEALTH_AND_FITNESS,4.1,290,40.0,"50,000",Free,0,Teen,Health & Fitness,"July 22, 2018",4.1 and up
SecondSecret ‐「恋を読む」BLノベルゲーム‐,GAME,4.4,1563,40.0,"50,000",Free,0,Teen,Adventure,"June 29, 2017",4.0 and up
Adventure Time Game Wizard,GAME,4.1,4107,40.0,"50,000",Paid,$4.99,Everyone,Adventure,"July 16, 2015",4.1 and up
Official AL Fishing & Hunting,TRAVEL_AND_LOCAL,4.2,1291,40.0,"50,000",Free,0,Everyone,Travel & Local,"October 18, 2017",4.4 and up
Ba dum tss - Rimshot widget,COMICS,4.1,690,0.43359375,"50,000",Free,0,Everyone,Comics,"September 29, 2015",2.2 and up
Lullaby Add-on for Sleep as Android,HEALTH_AND_FITNESS,3.9,2057,6.2,"50,000",Paid,$1.99,Everyone,Health & Fitness,"October 18, 2017",4.0 and up
BT Messenger,COMMUNICATION,3.9,97,0.583984375,"50,000",Free,0,Everyone,Communication,"May 15, 2015",2.2 and up
AudioBT: BT audio GPS/SMS/Text,COMMUNICATION,3.4,198,0.2138671875,"50,000",Free,0,Everyone,Communication,"February 21, 2017",4.0 and up
IZ2UUF Morse Koch CW,COMMUNICATION,4.6,649,0.8173828125,"50,000",Free,0,Everyone,Communication,"August 8, 2013",2.1 and up
lesparticuliers.fr,LIFESTYLE,,96,1.0,"50,000",Free,0,Everyone,Lifestyle,"November 25, 2014",2.3 and up
Don't Hug Me I'm So Scared,GAME,3.5,901,63.0,"50,000",Free,0,Everyone,Adventure,"June 8, 2018",2.3 and up
Undertale AU Amino,SOCIAL,4.8,5369,63.0,"50,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
Equestria Amino for MLP,SOCIAL,4.8,8369,63.0,"50,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
Anime et Manga Amino en Français,SOCIAL,4.8,3782,63.0,"50,000",Free,0,Teen,Social,"July 13, 2018",4.0.3 and up
Navigator PRO - GPS Navigation with Offline Maps,TRAVEL_AND_LOCAL,3.6,892,70.0,"50,000",Paid,$2.49,Everyone,Travel & Local,"August 1, 2018",4.0 and up
AH Kollection for KLWP,PERSONALIZATION,4.6,644,59.0,"50,000",Free,0,Everyone,Personalization,"April 30, 2017",4.4 and up
Build.com - Shop Home Improvement & Expert Advice,HOUSE_AND_HOME,4.5,118,72.0,"50,000",Free,0,Everyone,House & Home,"July 10, 2018",5.0 and up
Modern Counter Terror Attack – Shooting Game,GAME,4.2,340,72.0,"50,000",Free,0,Mature 17+,Action,"October 27, 2017",4.1 and up
Love Signal: D-Mate,FAMILY,4.3,1895,72.0,"50,000",Free,0,Everyone,Simulation,"February 27, 2018",4.4 and up
Brilliant Distinctions®,MEDICAL,2.8,78,72.0,"50,000",Free,0,Everyone,Medical,"June 27, 2018",4.4 and up
Fisher-Price® Smart Connect™,TOOLS,2.7,422,72.0,"50,000",Free,0,Everyone,Tools,"February 23, 2018",4.4 and up
EmuBox - Fast Retro Emulator,GAME,3.9,1576,43.0,"50,000",Free,0,Everyone,Arcade,"August 5, 2018",4.1 and up
Dead Target Zombie Shooting US Sniper Killer Squad,GAME,4.3,240,65.0,"50,000",Free,0,Teen,Action,"October 3, 2017",4.0 and up
Fossil Q Legacy,LIFESTYLE,2.6,680,60.0,"50,000",Free,0,Everyone,Lifestyle,"September 19, 2017",4.4 and up
FP Notebook,MEDICAL,4.5,408,60.0,"50,000",Free,0,Everyone,Medical,"March 24, 2018",4.4 and up
FP Notebook,MEDICAL,4.5,410,60.0,"50,000",Free,0,Everyone,Medical,"March 24, 2018",4.4 and up
G-SHOCK Connected,LIFESTYLE,3.0,543,94.0,"50,000",Free,0,Everyone,Lifestyle,"July 2, 2018",5.0 and up
Chakra Cleansing,LIBRARIES_AND_DEMO,4.6,539,99.0,"50,000",Free,0,Everyone,Libraries & Demo,"August 2, 2018",4.0.3 and up
Binaural Beats Meditation,LIBRARIES_AND_DEMO,4.3,411,95.0,"50,000",Free,0,Everyone,Libraries & Demo,"June 8, 2018",4.0.3 and up
Essential Resources,LIBRARIES_AND_DEMO,4.6,237,0.00830078125,"50,000",Free,0,Everyone,Libraries & Demo,"September 27, 2017",7.1 and up
"Digital Clock : Simple, Tiny, Ad-free Desk Clock.",LIFESTYLE,4.4,317,0.072265625,"50,000",Free,0,Everyone,Lifestyle,"December 21, 2016",2.3 and up
Cook 'n Learn Smart Kitchen,FAMILY,3.5,205,62.0,"50,000",Free,0,Everyone,Educational;Education,"March 6, 2017",4.3 and up
Pony Friends 🦄 - Beepzz racing game for kids,FAMILY,4.5,114,69.0,"50,000",Free,0,Everyone,Racing;Action & Adventure,"June 13, 2018",4.2 and up
Youper - AI Therapy,MEDICAL,4.6,2006,69.0,"50,000",Free,0,Everyone,Medical,"August 3, 2018",6.0 and up
